UserID,No_of_days_Visited_7_Days,Pageloads_last_7_days,Clicks_last_7_days,No_Of_Products_Viewed_15_Days,Most_Viewed_product_15_Days,User_Vintage,Most_Active_OS,Recently_Viewed_Product
U111575,1,2,null,1,PR100428,501,,PR100428
U111576,null,null,null,1,PR100018,84,,PR100018
U111577,2,1,6,5,PR100340,1031,,PR100340
U111580,3,100,389,49,PR101367,131,,PR100039
U111581,2,4,6,5,PR100928,48,,PR100928
U111582,1,1,2,2,PR100402,48,,PR100402
U111583,1,null,1,1,Product101,55,,Product101
U111584,1,1,1,2,PR100823,888,,PR100823
U111585,null,null,null,null,Product101,79,,Product101
U111586,2,1,9,7,PR100724,711,,PR100724
U111587,1,1,null,null,Product101,50,,Product101
U111588,1,null,32,2,Product101,165,,Product101
U111589,2,3,null,2,PR100664,666,,PR100664
U111590,2,2,1,9,PR100378,85,,PR100378
U111591,1,3,null,3,PR100241,42,,PR100241
U111592,3,2,null,4,PR102529,255,,PR102529
U111593,1,2,null,2,PR100039,2256,,PR100039
U111594,1,null,8,2,Product101,62,,Product101
U111595,1,null,3,3,PR100390,87,,PR100390
U111596,2,2,1,5,PR100134,529,,PR100134
U111597,2,2,3,2,PR100085,381,,PR100085
U111598,1,1,null,1,PR100017,144,,PR100017
U111599,2,3,null,2,PR100994,60,,PR100994
U111600,1,1,2,1,PR100017,634,,PR100017
U111601,3,2,2,5,PR100017,1124,,PR101864
U111602,3,4,1,9,PR100055,799,,PR100055
U111603,3,4,1,2,PR101039,809,,PR101039
U111604,3,3,1,5,PR101039,158,,PR101039
U111605,1,1,null,1,PR100047,322,,PR100047
U111606,null,null,null,1,Product101,62,,Product101
U111607,2,6,7,5,PR100095,92,,PR100095
U111608,1,1,2,1,PR101472,528,,PR101472
U111609,4,5,3,10,PR100486,366,,PR100719
U111610,3,7,12,13,PR100145,73,,PR100141
U111611,2,3,92,4,PR101422,109,,PR101422
U111612,1,1,null,1,PR100010,143,,PR100010
U111613,null,null,null,1,PR102072,483,,PR102072
U111614,1,1,null,1,PR101864,122,,PR101864
U111615,1,1,null,3,PR100279,65,,PR100279
U111616,null,null,null,null,Product101,null,,Product101
U111617,1,2,2,2,PR100114,69,,PR100114
U111618,1,1,1,2,PR100470,732,,PR100470
U111619,2,2,8,8,PR100269,671,,PR100277
U111621,1,2,2,1,PR101495,56,,PR101495
U111622,3,16,107,41,PR101027,58,,PR100547
U111623,5,5,2,2,PR100527,891,,PR100527
U111624,1,null,1,3,PR100481,1109,,PR100481
U111625,1,2,null,1,PR100476,88,,PR100476
U111626,2,2,null,9,PR100417,1038,,PR100133
U111627,1,4,5,5,PR100232,63,,PR100232
U111628,2,1,2,4,PR101041,772,,PR101041
U111629,1,null,3,2,Product101,83,,Product101
U111630,1,1,1,3,PR100487,185,,PR100487
U111631,2,8,3,18,PR100219,69,,PR100219
U111632,2,1,18,2,PR101490,98,,PR101490
U111633,2,16,11,24,PR100595,216,,PR100390
U111634,1,null,1,1,Product101,102,,Product101
U111635,3,5,33,9,PR100119,618,,PR100119
U111636,1,1,null,3,PR100279,387,,PR100279
U111637,1,1,null,1,PR100198,73,,PR100198
U111638,1,1,null,2,PR100010,1107,,PR100010
U111639,2,1,1,2,PR100965,479,,PR100965
U111640,1,1,null,1,PR100470,79,,PR100470
U111641,2,3,6,4,PR100591,56,,PR100591
U111642,1,7,10,14,PR101312,1140,,PR101312
U111643,2,1,6,2,PR100908,202,,PR100908
U111644,1,2,2,2,PR100039,63,,PR100039
U111645,2,3,null,2,PR100184,345,,PR100184
U111646,2,4,10,9,PR100390,382,,PR100390
U111647,2,2,null,3,PR100386,310,,PR100613
U111648,2,2,19,4,PR100254,284,,PR100254
U111649,2,2,3,2,PR101111,325,,PR101111
U111650,1,1,1,2,PR100086,961,,PR100086
U111651,3,13,8,11,PR100694,745,,PR100694
U111652,1,1,null,3,PR100226,44,,PR100226
U111653,2,1,2,3,PR102060,229,,PR102060
U111654,2,2,2,10,PR100145,189,,PR100241
U111655,2,1,1,5,PR101026,1380,,PR101026
U111656,1,null,2,1,Product101,54,,PR100226
U111657,3,20,42,22,PR100166,272,,PR100166
U111658,3,3,16,4,PR100881,51,,PR100881
U111659,1,1,null,1,PR100001,199,,PR100001
U111660,1,1,null,1,PR100086,55,,PR100086
U111661,1,1,null,5,PR100166,230,,PR100166
U111662,1,1,3,1,PR100369,312,,PR100369
U111664,1,1,2,2,PR100036,129,,PR100036
U111666,1,null,1,3,PR100250,55,,PR100250
U111667,1,1,1,2,PR100340,179,,PR100340
U111668,2,2,1,3,PR101188,93,,PR101188
U111669,2,1,null,2,PR100073,816,,PR100073
U111670,2,2,null,3,PR100994,74,,PR100994
U111671,1,2,null,1,PR100102,451,,PR100102
U111672,1,null,null,1,Product101,55,,Product101
U111673,null,null,null,null,Product101,70,,Product101
U111674,1,null,null,3,PR100312,54,,PR100312
U111675,1,1,null,3,PR100003,234,,PR100003
U111676,1,1,null,1,PR101198,208,,PR101198
U111677,1,1,null,2,PR100286,63,,PR100286
U111678,1,1,null,1,PR100994,244,,PR100994
U111679,1,1,null,1,PR100994,64,,PR100994
U111680,1,null,8,2,Product101,584,,Product101
U111681,1,1,1,1,PR100047,244,,PR100047
U111682,1,1,2,2,PR100348,70,,PR100348
U111684,1,null,null,1,Product101,866,,Product101
U111685,1,null,1,1,Product101,1264,,Product101
U111686,3,6,12,8,PR102558,183,,PR100102
U111687,1,null,1,10,PR101058,689,,PR101058
U111688,1,1,6,3,PR100044,1109,,PR100044
U111689,2,null,null,3,PR100050,1551,,PR100050
U111690,1,3,7,4,PR100141,81,,PR100141
U111691,1,1,null,1,PR100793,177,,PR100793
U111692,null,null,null,null,Product101,855,,PR112179
U111693,1,null,5,2,Product101,150,,Product101
U111694,1,1,null,1,PR100071,759,,PR100071
U111695,1,3,null,2,PR100470,647,,PR100470
U111696,1,1,1,1,PR100366,948,,PR100366
U111698,1,1,null,1,PR101122,690,,PR101122
U111699,1,1,1,1,PR100017,639,,PR100017
U111700,1,null,null,1,Product101,1800,,Product101
U111701,1,2,null,1,PR102203,83,,PR102203
U111702,4,9,8,11,PR100017,676,,PR100017
U111703,1,1,null,1,PR100865,271,,PR100865
U111704,1,1,null,7,PR100083,48,,PR100083
U111705,1,4,5,2,PR100102,141,,PR100102
U111706,2,3,null,3,PR100080,59,,PR100080
U111707,1,1,2,1,PR100086,405,,PR100086
U111708,1,null,null,13,PR100050,275,,PR100913
U111709,1,1,null,null,Product101,1013,,Product101
U111710,1,2,null,2,PR100166,79,,PR100166
U111711,4,2,5,9,PR100298,70,,PR107620
U111712,1,1,null,1,PR100612,76,,PR100612
U111713,1,null,null,1,Product101,951,,Product101
U111714,2,6,9,11,PR100859,137,,PR100859
U111716,3,3,1,6,PR100003,534,,PR100003
U111717,2,1,null,1,PR100133,1037,,PR100133
U111718,1,7,102,11,PR101832,254,,PR101574
U111719,1,null,1,null,Product101,348,,Product101
U111720,1,2,null,2,PR100341,44,,PR100341
U111721,2,2,null,1,PR100735,1883,,PR100735
U111722,2,2,1,1,PR101035,2256,,PR101035
U111723,1,10,5,24,PR100470,148,,PR100470
U111724,null,null,null,4,PR100113,48,,PR100401
U111725,1,2,1,3,PR100788,43,,PR100788
U111726,1,1,null,2,PR100206,1170,,PR100401
U111727,1,1,null,2,PR100352,1042,,PR100352
U111728,1,8,4,9,PR100898,83,,PR100898
U111729,1,5,2,3,PR101582,102,,PR101582
U111730,1,null,1,2,Product101,498,,Product101
U111731,5,7,7,4,PR100574,280,,PR100574
U111732,1,1,null,1,PR100039,65,,PR100039
U111733,1,1,null,1,PR100166,559,,PR100166
U111734,1,1,null,1,PR100257,59,,PR100257
U111735,null,null,null,null,Product101,null,,Product101
U111736,1,null,38,2,Product101,1014,,Product101
U111737,4,7,5,7,PR101024,687,,PR101024
U111738,1,null,3,1,Product101,221,,Product101
U111739,1,2,null,1,PR100003,297,,PR100003
U111740,1,2,1,4,PR100250,77,,PR100250
U111741,1,2,null,1,PR100466,840,,PR100466
U111742,1,1,null,1,PR100197,687,,PR100197
U111743,2,4,null,2,PR100723,56,,PR100723
U111744,1,1,1,1,PR100362,183,,PR100362
U111745,1,null,null,1,Product101,1068,,Product101
U111746,2,null,null,2,PR101478,766,,PR101478
U111747,1,1,null,1,PR100636,340,,PR100636
U111748,1,1,null,1,PR100166,1619,,PR100166
U111749,1,1,null,8,PR101611,356,,PR100769
U111750,1,null,null,1,Product101,487,,PR100766
U111751,4,4,12,8,PR100139,311,,PR100139
U111752,1,null,null,2,PR101241,649,,PR101241
U111753,1,3,4,2,PR100044,258,,PR100083
U111754,1,3,4,4,PR100017,326,,PR101163
U111755,1,1,null,1,PR100080,796,,PR100080
U111756,1,1,7,4,Product101,270,,Product101
U111757,2,1,9,14,PR100176,128,,PR100357
U111758,1,2,4,2,PR100245,1888,,PR100245
U111759,3,4,null,6,PR100209,75,,PR100209
U111760,1,2,null,2,PR100226,45,,PR100226
U111761,1,37,45,29,PR100885,43,,PR100859
U111762,2,1,null,2,PR100446,50,,PR100446
U111763,2,3,16,6,PR100083,74,,PR100083
U111764,2,3,null,4,PR100287,973,,PR100287
U111765,1,1,null,1,PR100277,214,,PR100277
U111767,1,1,1,1,PR100073,55,,PR100073
U111768,1,null,null,1,Product101,336,,PR100047
U111769,4,3,2,4,PR101003,837,,PR100263
U111770,1,null,null,1,Product101,72,,Product101
U111771,1,3,1,2,PR100250,60,,PR100250
U111772,1,2,1,2,PR100102,1060,,PR100102
U111773,1,null,null,1,Product101,46,,Product101
U111774,1,1,4,4,PR100142,85,,PR100142
U111775,1,1,1,3,PR100044,499,,PR100044
U111777,1,4,1,2,PR101108,364,,PR101108
U111778,1,1,null,1,PR100039,352,,PR100039
U111779,2,1,null,6,PR100130,119,,PR100130
U111780,1,1,1,1,PR100177,74,,PR100177
U111781,1,1,null,1,PR100152,182,,PR100152
U111782,5,7,null,2,PR101569,328,,PR101569
U111783,2,1,null,2,PR101744,724,,PR101744
U111784,2,7,5,8,PR100071,448,,PR100166
U111785,1,5,33,9,PR101520,325,,PR101520
U111786,2,3,6,4,PR100286,1722,,PR100286
U111787,2,3,3,4,PR100166,78,,PR100240
U111788,1,2,3,4,PR101901,433,,PR101901
U111789,1,1,3,1,PR100102,72,,PR100102
U111790,1,1,1,2,PR101017,874,,PR101017
U111791,null,null,null,2,PR100142,312,,PR100142
U111792,3,3,2,2,PR101288,114,,PR101288
U111793,1,1,1,2,PR100911,551,,PR100911
U111794,2,4,2,5,PR100590,50,,PR100590
U111796,2,2,1,2,PR100166,408,,PR100166
U111797,1,1,null,2,PR100258,136,,PR100953
U111798,1,2,null,1,PR100071,430,,PR100071
U111799,1,9,43,9,PR100070,2095,,PR100070
U111800,null,null,null,1,Product101,65,,Product101
U111801,5,5,9,10,PR100390,163,,PR100987
U111802,1,1,null,2,PR100017,458,,PR100017
U111803,1,13,18,12,PR100017,482,,PR100390
U111804,1,1,null,1,PR100017,694,,PR100017
U111805,1,2,null,3,PR100454,1461,,PR100454
U111806,1,6,3,3,PR100470,55,,PR100470
U111807,3,10,29,20,PR100088,181,,PR100030
U111808,3,11,19,17,PR100021,58,,PR100261
U111809,1,null,null,1,Product101,1164,,Product101
U111810,1,1,null,1,PR100469,651,,PR100469
U111811,null,null,null,2,PR100041,1091,,PR100041
U111812,3,3,null,3,PR100083,795,,PR100083
U111813,1,null,null,6,PR100147,230,,PR100335
U111814,3,3,18,9,PR102194,426,,PR102194
U111815,1,1,null,1,PR101151,173,,PR101151
U111816,1,2,null,1,PR101694,1192,,PR101694
U111817,1,2,5,2,PR100257,117,,PR100257
U111819,1,1,1,2,PR101651,1039,,PR101651
U111820,2,1,2,3,PR100390,2034,,PR100390
U111821,4,14,4,18,PR100624,1737,,PR101505
U111822,1,null,3,2,Product101,200,,PR100060
U111823,1,2,null,2,PR100113,88,,PR100113
U111824,2,1,101,3,PR100355,586,,PR100355
U111825,1,1,1,2,PR100367,82,,PR100367
U111826,1,null,7,2,Product101,861,,Product101
U111827,1,4,null,4,PR100005,280,,PR100005
U111828,3,null,2,2,Product101,193,,Product101
U111829,1,1,3,2,PR100060,111,,PR100060
U111830,1,1,5,3,PR100493,151,,PR100493
U111831,null,null,null,1,PR100406,1098,,PR100406
U111832,2,2,null,2,PR100342,751,,PR100342
U111833,1,1,2,2,PR102648,831,,PR102648
U111834,1,2,null,1,PR100859,335,,PR100859
U111835,1,1,null,3,PR100011,145,,PR100011
U111836,1,1,null,1,PR100279,68,,PR100279
U111837,3,6,2,5,PR101178,779,,PR101178
U111838,1,null,null,1,Product101,266,,Product101
U111839,2,2,1,2,PR100369,444,,PR100369
U111840,1,1,2,2,PR101689,48,,PR101689
U111841,1,1,null,3,PR100017,1043,,PR100599
U111842,3,3,null,2,PR100732,129,,PR100732
U111843,2,2,2,4,PR105789,172,,PR105789
U111844,1,2,null,3,PR100664,107,,PR100664
U111846,1,null,1,1,Product101,91,,Product101
U111847,2,2,null,3,PR100337,90,,PR100337
U111848,1,1,null,4,PR100950,1195,,PR100950
U111849,1,null,1,2,Product101,499,,Product101
U111850,2,4,null,2,PR100642,742,,PR100642
U111851,1,2,2,4,PR100216,744,,PR100216
U111852,3,9,7,7,PR100123,73,,PR101062
U111853,1,3,3,5,PR105796,110,,PR105796
U111854,1,1,null,1,PR101039,283,,PR101039
U111855,1,null,null,3,Product101,94,,Product101
U111856,2,4,17,3,PR100102,112,,PR100102
U111857,2,1,1,2,PR105973,220,,PR105973
U111858,1,2,1,6,PR100311,1969,,PR100311
U111859,1,1,1,1,PR101049,89,,PR101049
U111860,1,1,null,2,PR100750,70,,PR100750
U111861,1,null,16,6,PR100138,104,,PR100138
U111862,null,null,null,null,Product101,null,,Product101
U111863,1,19,37,8,PR100017,125,,PR100017
U111864,1,2,1,3,PR100436,303,,PR100436
U111865,1,2,55,12,PR100910,125,,PR101838
U111866,1,null,1,6,PR100495,806,,PR100495
U111867,1,1,16,2,PR100200,63,,PR100200
U111868,2,2,1,2,PR104690,75,,PR104690
U111869,1,1,null,2,PR100590,65,,PR100590
U111870,1,3,null,3,PR101521,1385,,PR101521
U111871,3,19,13,10,PR100070,87,,PR100070
U111872,2,2,null,1,PR100102,1145,,PR100102
U111873,null,null,null,4,PR101226,275,,PR101226
U111874,1,3,8,4,PR100522,46,,PR100522
U111875,1,null,null,null,Product101,118,,Product101
U111876,1,1,2,2,PR101188,53,,PR101188
U111877,1,4,9,5,PR101879,73,,PR101879
U111878,1,null,2,3,PR100134,180,,PR100134
U111879,1,1,null,1,PR100184,47,,PR100184
U111880,2,8,7,6,PR100180,50,,PR100123
U111881,1,null,null,null,Product101,190,,Product101
U111882,2,4,null,6,PR100994,1049,,PR100994
U111883,1,1,1,1,PR100152,214,,PR100152
U111884,null,null,null,2,Product101,154,,Product101
U111885,null,null,null,6,PR100648,120,,PR100648
U111886,2,null,4,3,PR100569,1060,,PR100569
U111887,2,2,1,5,PR100133,435,,PR100650
U111888,1,1,null,1,PR100184,62,,PR100184
U111889,1,null,1,1,Product101,1516,,Product101
U111890,1,2,null,1,PR100683,218,,PR100683
U111891,null,null,null,null,Product101,288,,PR100102
U111892,1,1,null,null,Product101,118,,Product101
U111893,1,2,2,1,Product101,59,,PR100329
U111894,2,10,11,11,PR100390,124,,PR100390
U111895,1,3,3,5,PR100184,211,,PR100184
U111896,3,1,null,2,PR100023,58,,PR100023
U111897,1,null,2,3,PR100357,123,,PR100357
U111898,1,1,1,2,PR100017,766,,PR100017
U111899,null,null,null,1,PR100128,106,,PR100128
U111900,2,null,8,3,Product101,47,,Product101
U111901,1,null,1,1,Product101,53,,Product101
U111902,null,null,null,null,Product101,null,,Product101
U111903,1,null,1,1,Product101,123,,Product101
U111904,1,1,3,1,PR100244,261,,PR100244
U111905,1,2,null,1,PR100348,237,,PR100348
U111906,2,3,2,3,PR101425,72,,PR101425
U111907,1,12,3,14,PR100070,50,,PR100219
U111908,1,6,3,6,PR100487,91,,PR104478
U111909,2,2,null,2,PR100436,301,,PR100436
U111910,1,1,9,2,PR100743,1574,,PR100743
U111911,2,3,1,3,PR100753,65,,PR100173
U111912,2,2,null,4,PR100428,824,,PR100428
U111913,2,8,27,12,PR100732,295,,PR100509
U111914,null,null,null,null,Product101,null,,Product101
U111915,1,1,2,2,PR100497,44,,PR100497
U111916,2,2,2,2,PR100060,79,,PR100060
U111917,1,2,null,2,PR100312,61,,PR100312
U111919,2,3,3,4,PR100595,51,,PR100595
U111920,3,1,9,5,PR100047,63,,PR100047
U111921,1,1,null,1,PR100102,183,,PR100102
U111922,1,2,22,5,PR100083,439,,PR100083
U111923,1,3,5,3,PR100017,771,,PR105480
U111924,1,1,4,8,PR100287,747,,PR100102
U111925,1,1,2,1,PR100522,109,,PR100522
U111926,4,2,null,2,PR102165,366,,PR102165
U111927,4,16,22,28,PR100166,98,,PR100166
U111928,1,1,null,3,PR100044,74,,PR100044
U111929,null,null,null,null,Product101,null,,Product101
U111930,1,2,14,5,PR100515,1575,,PR100515
U111931,1,1,8,2,PR101505,464,,PR101505
U111932,1,1,8,4,PR100071,722,,PR100071
U111933,1,2,1,2,PR100950,50,,PR100950
U111934,1,1,null,3,PR100184,49,,PR100184
U111935,1,1,null,2,PR100870,143,,PR100870
U111936,1,27,52,32,PR100044,1499,,PR101911
U111937,null,null,null,1,Product101,500,,Product101
U111938,1,1,null,1,PR100082,62,,PR100082
U111939,1,3,4,5,PR100405,952,,PR100312
U111940,1,1,9,2,PR100102,2175,,PR100102
U111942,1,1,1,2,PR100102,336,,PR100102
U111943,4,7,27,14,PR101144,209,,PR102247
U111944,null,null,null,1,Product101,58,,Product101
U111945,1,1,null,1,PR100085,71,,PR100085
U111946,1,8,3,6,PR101408,231,,PR105830
U111947,2,2,null,6,PR100885,44,,PR100885
U111948,1,1,1,2,PR100471,525,,PR100471
U111949,3,9,7,18,PR100446,183,,PR100113
U111950,3,9,null,2,PR100051,203,,PR100051
U111951,1,null,1,1,Product101,61,,Product101
U111952,1,40,70,29,PR100287,419,,PR100732
U111953,1,1,null,1,PR102205,43,,PR102205
U111954,null,null,null,null,Product101,null,,Product101
U111955,2,3,1,2,PR100018,669,,PR100870
U111956,1,1,null,4,PR100515,242,,PR100515
U111957,null,null,null,1,PR100014,48,,PR100014
U111958,null,null,null,null,Product101,null,,Product101
U111959,1,6,null,2,PR100251,42,,PR100251
U111960,1,1,null,1,PR100036,56,,PR100036
U111961,null,null,null,1,PR100760,45,,PR100760
U111962,1,2,2,4,PR100087,321,,PR100087
U111963,2,1,9,3,PR100013,69,,PR100013
U111964,1,3,8,2,PR100017,122,,PR100017
U111965,2,2,1,2,PR100369,1286,,PR100369
U111966,1,2,null,1,PR100073,427,,PR100073
U111967,1,null,1,3,PR100614,193,,PR100614
U111968,2,1,10,2,Product101,72,,Product101
U111969,1,1,null,1,PR100044,80,,PR100044
U111970,1,null,1,1,Product101,1431,,Product101
U111971,1,null,1,1,Product101,206,,PR100401
U111972,2,3,null,2,PR101181,196,,PR100206
U111973,1,1,null,1,PR100472,356,,PR100472
U111974,1,1,null,1,PR100369,51,,PR100369
U111976,null,null,null,1,Product101,621,,Product101
U111977,null,null,null,null,Product101,null,,Product101
U111978,1,1,1,2,PR100446,60,,PR100446
U111979,1,1,null,1,PR100986,51,,PR100986
U111980,1,1,1,1,PR100470,58,,PR100470
U111981,2,3,4,5,PR100101,997,,PR100017
U111982,2,9,2,6,PR100166,1234,,PR101207
U111983,1,1,1,2,PR100102,175,,PR100102
U111984,1,1,null,null,Product101,181,,Product101
U111986,2,2,2,7,PR100041,1897,,PR100041
U111987,3,6,20,8,PR100354,49,,PR100354
U111988,2,4,null,2,PR100803,424,,PR100803
U111989,1,null,1,4,Product101,80,,Product101
U111990,1,3,3,2,PR100102,158,,PR100102
U111991,1,2,4,2,PR100102,290,,PR100102
U111992,1,1,null,1,PR100018,119,,PR100018
U111993,1,null,null,1,Product101,286,,Product101
U111994,1,1,null,1,PR100667,381,,PR100667
U111995,1,1,null,2,PR100010,64,,PR100010
U111996,1,1,null,2,Product101,1236,,PR100479
U111997,1,null,1,1,Product101,991,,Product101
U111998,null,null,null,null,Product101,null,,Product101
U111999,1,1,1,1,PR100027,44,,PR100027
U112000,1,1,null,5,PR100401,62,,PR100340
U112001,null,null,null,1,PR100241,57,,PR100241
U112002,1,1,1,2,PR100986,1117,,PR100986
U112003,1,null,1,1,Product101,606,,Product101
U112004,1,1,null,1,PR100017,123,,PR100017
U112006,1,3,4,7,PR100166,314,,PR100166
U112007,2,4,1,2,PR100106,80,,PR100106
U112008,null,null,null,1,PR100134,51,,PR100134
U112009,4,4,2,8,PR102519,117,,PR102519
U112010,1,1,6,2,PR100086,304,,PR100086
U112011,1,1,9,2,PR100923,239,,PR100923
U112012,3,4,2,6,PR100064,47,,PR100064
U112013,1,null,4,2,Product101,810,,Product101
U112014,2,null,39,10,PR100086,329,,PR100086
U112015,1,2,12,4,PR100558,122,,PR100558
U112016,1,null,1,1,Product101,475,,Product101
U112017,1,2,54,6,PR100134,1253,,PR100134
U112018,1,1,null,1,PR100134,69,,PR100134
U112019,1,null,null,1,Product101,260,,PR100351
U112021,1,1,null,1,PR100257,107,,PR100257
U112022,1,1,2,3,PR100330,1222,,PR100330
U112023,1,9,7,6,PR101575,129,,PR101885
U112024,1,1,null,2,PR100470,256,,PR100470
U112025,1,null,null,1,Product101,122,,Product101
U112026,1,null,1,3,Product101,1640,,Product101
U112027,2,1,36,5,PR100119,1009,,PR100119
U112028,1,1,null,1,PR100724,124,,PR100724
U112029,1,null,12,13,PR100075,799,,PR100075
U112030,1,4,24,3,PR100102,94,,PR100102
U112031,2,3,1,4,PR100307,1022,,PR100307
U112032,1,1,1,1,PR100487,452,,PR100487
U112033,1,1,null,2,PR100184,340,,PR100184
U112034,1,3,4,5,PR100017,1509,,PR100017
U112035,1,2,6,7,PR101706,49,,PR101706
U112036,4,14,39,15,PR101039,293,,PR101039
U112037,1,null,1,1,Product101,262,,Product101
U112038,1,2,1,2,PR100017,334,,PR100017
U112039,2,2,1,4,PR100070,212,,PR100070
U112040,3,2,4,4,PR100005,148,,PR100277
U112041,null,null,null,null,Product101,259,,PR100366
U112042,1,1,20,2,PR100102,237,,PR100102
U112043,1,null,1,1,Product101,195,,Product101
U112044,1,null,null,1,Product101,300,,PR100339
U112045,1,null,9,2,Product101,290,,Product101
U112046,2,2,1,4,PR100201,1441,,PR100201
U112047,1,null,41,2,Product101,1457,,Product101
U112048,1,1,2,8,PR100380,1214,,PR100380
U112049,2,1,3,4,PR101744,1856,,PR101744
U112050,1,1,1,2,PR100017,117,,PR100017
U112051,1,null,2,2,Product101,592,,PR100491
U112052,null,null,null,2,PR100254,71,,PR100254
U112053,3,3,5,4,PR101112,58,,PR101112
U112054,2,1,9,4,PR100095,457,,PR100095
U112055,1,1,null,3,PR100102,395,,PR100102
U112056,2,11,78,14,PR100102,292,,PR100102
U112057,null,null,null,2,PR100258,153,,PR100258
U112058,4,8,11,7,PR100287,110,,PR100102
U112060,2,5,4,5,PR100054,792,,PR100069
U112061,1,1,null,1,PR100102,966,,PR100102
U112062,1,3,9,6,PR100102,944,,PR100102
U112063,1,1,null,1,PR100164,208,,PR100164
U112064,1,1,null,1,PR100434,315,,PR100434
U112065,2,18,12,10,PR100241,683,,PR100241
U112066,1,1,null,4,PR101814,1124,,PR101814
U112067,2,8,14,9,PR100030,120,,PR100027
U112068,1,15,44,18,PR100515,376,,PR101045
U112069,1,2,2,3,PR100241,721,,PR100241
U112070,2,3,1,4,PR101039,2256,,PR101039
U112071,5,16,null,2,PR100145,50,,PR100145
U112072,1,2,2,1,PR100919,114,,PR100919
U112073,1,1,null,1,PR100292,185,,PR100292
U112074,1,1,1,1,PR100821,824,,PR100821
U112075,1,2,1,6,PR100051,75,,PR100656
U112076,1,1,null,1,Product101,149,,PR100172
U112077,1,1,40,2,PR100106,890,,PR100106
U112078,2,3,3,5,PR100166,1319,,PR100166
U112079,5,25,18,50,PR103876,85,,PR100044
U112080,null,null,null,1,PR101014,1920,,PR101014
U112081,2,2,3,2,PR100030,230,,PR100030
U112082,1,null,null,1,Product101,417,,Product101
U112083,null,null,null,null,Product101,50,,PR100051
U112084,1,1,null,1,PR101124,42,,PR101124
U112085,null,null,null,null,Product101,1220,,PR100231
U112086,null,null,null,null,Product101,212,,PR100023
